房间数,租赁,区域,房名,链接,面积,楼层,朝向,车位,洗衣机,空调,电视,冰箱,热水器,床,暖气,宽带,天然气,租金 (元/月),经度(E),纬度(W),平均租金,最近地铁站,最近公交站,500m内医院数量,500m内教育设施数量,500m内购物中心数
2,1,10,西铁工程集团临潼住宅小区,https://xa.lianjia.com/zufang/XA1652256706748481536.html,57.94,2,0,0,0,0,0,1,0,1,0,0,1,1200,109.21165,34.376908,20.71,386['西花园'],32['铁一处'],2,13,0
2,1,9,水榭名都,https://xa.lianjia.com/zufang/XA1652257455855370240.html,35,2,5,0,0,1,1,1,1,1,1,1,1,1500,109.013427,34.463355,42.86,3000['泾渭'],"300['泾河桥北', '泾河桥北', '韩村(阳光馨园)']",0,0,0
3,1,6,万科,https://xa.lianjia.com/zufang/XA1652257883640823808.html,112,2,5,1,0,1,1,1,1,1,1,1,1,2800,109.071415,34.279128,25,500['纺二路'],100['灞桥区政府'],6,7,0
2,1,3,尚美逸居,https://xa.lianjia.com/zufang/XA1652260275669172224.html,70,2,5,0,0,1,0,1,1,0,0,0,1,1600,108.940544,34.28899,22.86,nan,129['工农路兴中路口'],2,22,0
1,1,1,正天商厦,https://xa.lianjia.com/zufang/XA1652260315489894400.html,55,2,1,0,0,1,1,1,1,1,1,1,1,1400,109.017403,34.266524,25.45,534['韩森路'],144['康乐路南口'],3,10,1
2,1,1,省三建金花北路小区,https://xa.lianjia.com/zufang/XA1652263282788007936.html,45,3,5,0,0,1,1,1,1,1,1,1,1,1400,109.003014,34.276491,31.11,140['通化门'],89['秦风发车场'],4,9,4
1,1,3,群贤道九號,https://xa.lianjia.com/zufang/XA1652263504230481920.html,37,3,6,0,0,0,0,1,0,0,0,0,0,2300,108.900371,34.249609,62.16,644['丰庆公园'],252['西桃园'],4,8,0
1,1,6,大华锦绣,https://xa.lianjia.com/zufang/XA1652265981084434432.html,60,3,0,2,0,0,0,1,0,0,0,0,1,1700,109.073534,34.280082,28.33,600['纺二路'],100['纺新街'],6,7,0
2,1,6,陆港滨海湾,https://xa.lianjia.com/zufang/XA1652268047290859520.html,89,1,0,0,0,1,1,1,1,1,1,1,1,2000,109.022118,34.420233,22.47,1400['杏渭路'],1000['西堡子北'],0,0,0
1,1,3,太奥广场公寓,https://xa.lianjia.com/zufang/XA1652269316646633472.html,47,2,3,2,0,0,0,1,0,0,0,0,1,1600,108.902314,34.287489,34.04,422['丰禾路'],50['太奥广场'],0,2,3
2,1,3,上城小区,https://xa.lianjia.com/zufang/XA1652271323906310144.html,46,1,5,0,0,1,1,1,1,1,1,1,1,1800,108.919707,34.262933,39.13,640['大唐西市'],278['西稍门'],8,8,1
2,1,1,元丰怡家,https://xa.lianjia.com/zufang/XA1652272818680758272.html,68,1,1,0,0,1,1,1,1,1,1,1,1,1500,108.994387,34.301035,22.06,839['石家街'],170['八府庄小区'],0,0,0
2,1,6,罗马嘉园,https://xa.lianjia.com/zufang/XA1652275161065324544.html,52,2,1,0,0,0,0,0,0,0,0,0,1,2300,109.071415,34.279128,44.23,500['纺二路'],100['灞桥区政府'],6,7,0
2,1,6,湾流,https://xa.lianjia.com/zufang/XA1652279429788860416.html,83,3,5,0,0,1,1,1,1,1,1,1,1,2300,109.038602,34.350285,27.71,1500['务庄'],"300['宋围村', '宋围村']",0,3,0
3,1,6,华润置地未来城市DK5,https://xa.lianjia.com/zufang/XA1652280922633928704.html,112,3,0,0,0,1,1,1,1,1,1,1,1,1500,109.036529,34.375611,13.39,"1000['奥体中心', '奥体中心']","300['奥体大道港丰路口', '奥体大道港兴二路口']",0,0,0
2,1,6,林河春天,https://xa.lianjia.com/zufang/XA1652281141517877248.html,67,2,3,0,0,1,1,1,1,1,1,1,1,2300,109.08043,34.272841,34.33,1100['纺二路'],200['林河春天公交调度站'],1,5,0
3,1,9,白桦林家愿,https://xa.lianjia.com/zufang/XA1652282773051801600.html,100,3,4,0,0,1,1,1,1,1,1,1,1,1300,109.007375,34.482329,13,3400['绳刘村'],"300['陕重汽北门', '陕重汽北门', '陕重汽北门']",0,0,0
3,1,8,旭辉江山阅,https://xa.lianjia.com/zufang/XA1652284670055809024.html,106,2,3,0,0,1,1,1,1,1,1,1,1,2000,108.815168,34.242348,18.87,nan,174['富源五路南口'],0,0,0
3,1,8,紫薇,https://xa.lianjia.com/zufang/XA1652285213356589056.html,92,2,0,0,0,1,0,1,1,0,0,0,1,2500,108.815168,34.242348,27.17,nan,174['富源五路南口'],0,0,0
3,1,1,幸福花园(新城区),https://xa.lianjia.com/zufang/XA1652286874342916096.html,120,1,0,0,0,0,0,0,0,0,0,1,0,2500,109.025184,34.266637,20.83,318['韩森路'],225['韩森东路幸福路口'],0,0,1
3,1,6,招商城市主场,https://xa.lianjia.com/zufang/XA1652289420516130816.html,90,1,5,0,0,1,1,1,1,1,1,0,1,1600,109.052148,34.406252,17.78,600['保税区'],500['保税区公交调度站'],0,0,0
3,1,10,新城玺樾骊府,https://xa.lianjia.com/zufang/XA1652291645237886976.html,125,3,5,0,0,1,1,1,1,1,1,1,1,1850,109.179037,34.356683,14.8,714['鹦鹉寺公园'],701['地铁鹦鹉寺站'],0,0,0
2,1,6,荣民宫园学府,https://xa.lianjia.com/zufang/XA1652291793435230208.html,94,2,5,0,0,1,1,1,1,1,1,1,1,2500,109.088951,34.297073,26.6,nan,95['柳新路东柳瑞路口'],0,10,0
2,1,1,黄河厂38街坊,https://xa.lianjia.com/zufang/XA1652293978701168640.html,67.12,2,9,0,0,0,0,1,1,0,0,0,0,1550,109.012356,34.272265,23.09,765['万寿路'],84['公园北路金康路口'],10,22,0
2,1,9,东望冠誉,https://xa.lianjia.com/zufang/XA1652294022581977088.html,66,3,5,0,0,1,0,1,0,0,0,1,1,2000,109.094387,34.541093,30.3,nan,67['县门街'],2,7,1
2,1,8,黄冈学府城,https://xa.lianjia.com/zufang/XA1652300815773204480.html,83,3,5,0,0,1,1,1,1,1,1,1,1,2200,108.815168,34.242348,26.51,nan,174['富源五路南口'],0,0,0
2,1,6,草南兴善社区,https://xa.lianjia.com/zufang/XA1652305600563904512.html,90,1,1,0,0,0,0,0,0,0,0,0,1,2200,109.041787,34.260402,24.44,500['田家湾'],"100['沁水路南段', '沁水路南段']",0,2,0
3,1,1,金花公寓,https://xa.lianjia.com/zufang/XA1652315001446203392.html,147,3,9,0,0,1,1,1,1,1,1,1,1,3500,109.003084,34.281,23.81,303['胡家庙'],302['东二环信和路口'],1,18,3
3,1,6,铁建水岸雅苑,https://xa.lianjia.com/zufang/XA1652500979058212864.html,169,2,0,0,0,1,1,1,1,1,1,1,1,3500,109.10252,34.28888,20.71,822['香王'],202['安村'],0,0,0
2,1,6,万象湾,https://xa.lianjia.com/zufang/XA1652504030577950720.html,80,1,4,0,0,1,0,1,0,0,0,1,1,2600,109.081447,34.295985,32.5,"1300['纺织城', '纺织城', '纺织城']","300['贝斯特物流中心', '贝斯特物流中心', '铁一中滨河校区', '柴家村']",0,6,0
1,1,6,腾业国王镇,https://xa.lianjia.com/zufang/XA1652509123008266240.html,40,1,1,0,0,0,1,1,0,0,0,0,1,1650,109.081963,34.301114,41.25,"1800['纺织城', '纺织城']","300['西柳瑞路灞瑞一路口', '纺渭路灞瑞一路口', '西柳瑞路灞瑞一路口', '申家村', '申家村']",0,9,0
2,1,3,阳光村社区,https://xa.lianjia.com/zufang/XA1652511328734019584.html,80,2,9,2,0,0,0,0,0,1,0,1,1,1900,108.950426,34.271017,23.75,456['钟楼'],388['西华门'],7,16,1
3,1,6,东方罗马花园,https://xa.lianjia.com/zufang/XA1652515728332423168.html,50,2,4,0,0,1,1,1,1,0,1,0,1,2000,109.019107,34.308617,40,300['苏王村'],200['东方罗马花园'],0,2,0
3,1,3,西安锦园,https://xa.lianjia.com/zufang/XA1652517127866810368.html,150,2,9,0,0,0,1,1,0,0,0,0,1,4000,108.909824,34.25942,26.67,650['大唐西市'],251['桃园路锦园小区'],3,3,0
2,1,3,蔚蓝花城七色镇B区,https://xa.lianjia.com/zufang/XA1652519457685241856.html,84,2,5,0,0,0,0,0,0,0,0,0,0,2100,108.923348,34.287927,25,388['大白杨'],160['人民大厦公寓'],3,0,3
4,1,8,金地格林云上,https://xa.lianjia.com/zufang/XA1652521593160597504.html,130,1,0,0,0,1,1,1,1,1,1,1,1,3500,108.947299,34.353871,26.92,827['运动公园'],273['文景路凤城九路口'],2,4,0
1,1,3,锦源汉序,https://xa.lianjia.com/zufang/XA1652522759592345600.html,60,3,0,0,0,0,0,0,0,0,0,0,0,1700,108.916795,34.296748,28.33,772['大白杨'],131['劳动北路梨园路口'],3,7,0
2,1,1,玉龙小区,https://xa.lianjia.com/zufang/XA1652524286600019968.html,75,3,0,0,0,1,1,1,1,1,1,1,1,1500,108.972265,34.275199,20,285['五路口'],232['五路口'],5,12,5
3,1,6,骞柳小区,https://xa.lianjia.com/zufang/XA1652524671804899328.html,114,2,0,0,0,1,1,1,1,1,1,1,1,2000,109.029557,34.406238,17.54,1600['杏渭路'],500['解放村'],0,1,0
1,1,3,TIGER国际公寓,https://xa.lianjia.com/zufang/XA1652527365722472448.html,46,3,5,0,0,1,1,1,1,1,1,1,1,2200,108.916235,34.249266,47.83,279['西北工业大学'],166['西工大西门'],2,18,3
2,1,3,达成馨苑,https://xa.lianjia.com/zufang/XA1652527493657133056.html,75,3,8,0,0,0,0,0,0,0,0,0,1,2400,108.925162,34.26653,32,354['安定门'],205['南小巷(西安市第五医院)'],11,18,0
3,1,3,恒大翡翠华庭,https://xa.lianjia.com/zufang/XA1652530674277548032.html,107,2,0,0,0,0,0,1,0,0,0,0,0,2600,108.867915,34.274662,24.3,nan,82['大庆路枣园南路口'],1,9,1
4,1,1,新东尚,https://xa.lianjia.com/zufang/XA1652531367763771392.html,174.45,2,0,0,0,0,0,0,0,0,0,0,1,4500,109.025344,34.265601,25.8,264['韩森路'],119['韩森东路幸福路口'],0,0,1
2,1,9,上上公馆,https://xa.lianjia.com/zufang/XA1652535258869923840.html,37,1,4,0,0,0,0,0,0,0,0,1,1,900,108.989064,34.447943,24.32,4000['未央湖'],200['泾渭南路东口'],0,1,0
2,1,9,北城新天地,https://xa.lianjia.com/zufang/XA1652540457843949568.html,47.14,2,5,0,0,1,0,1,1,1,0,0,1,1300,109.037878,34.508166,27.58,700['泾环北路'],200['北城新天地'],0,2,0
3,1,6,合能十里锦绣一期,https://xa.lianjia.com/zufang/XA1652542613011562496.html,95,3,0,0,0,1,1,1,1,1,1,1,1,2700,109.061751,34.235765,28.42,"1000['雁鸣湖', '雁鸣湖']",100['三殿村'],1,4,1
1,1,1,翰骊国际,https://xa.lianjia.com/zufang/XA1652546152911863808.html,45,1,1,0,0,1,1,1,1,1,1,1,1,1800,108.967391,34.272724,40,410['五路口'],205['民乐园'],4,7,8
1,1,13,海福城,https://xa.lianjia.com/zufang/XA1652546478465351680.html,45,3,3,0,0,0,0,1,1,0,0,0,1,1200,108.615879,34.114439,26.67,nan,61['大十字'],6,7,3
3,1,6,骞柳小区,https://xa.lianjia.com/zufang/XA1652546864521674752.html,158.9,3,0,0,0,1,0,1,1,1,0,0,1,2700,109.029557,34.406238,16.99,1600['杏渭路'],500['解放村'],0,1,0
2,1,6,幸福东郡,https://xa.lianjia.com/zufang/XA1652551389080977408.html,89,2,6,0,0,1,1,1,1,1,1,1,1,1700,109.06433,34.286988,19.1,616['半坡'],154['电厂东路新寺路口'],1,0,0
2,1,2,南郊铁路局家属院,https://xa.lianjia.com/zufang/XA1652552458552999936.html,75,2,5,0,0,1,1,1,1,1,1,1,1,3000,108.985707,34.241235,40,"900['太乙路', '太乙路']","200['南二环经九路口', '南二环经九路口', '南二环经九路口']",12,12,0
4,1,7,绿地新里城尔雅公馆,https://xa.lianjia.com/zufang/XA1652552790947397632.html,153,2,4,0,0,1,1,1,1,1,1,1,1,3000,108.790377,34.265751,19.61,nan,218['沣东大道科源路口'],5,0,0
4,1,2,中陕国际大厦,https://xa.lianjia.com/zufang/XA1652553862160056320.html,160,2,5,0,0,1,0,1,1,1,0,0,1,6500,108.953822,34.238733,40.63,50['体育场'],59['省体育场'],2,11,0
1,1,2,兴庆小区金花坊,https://xa.lianjia.com/zufang/XA1652556323667050496.html,53,1,5,0,0,0,0,0,0,0,0,0,0,1500,108.998779,34.268269,28.3,400['长乐公园'],300['长乐公园西门'],3,18,2
2,1,2,天伦御城龙脉刘家庄小区,https://xa.lianjia.com/zufang/XA1652556362342727680.html,68,1,4,0,0,1,1,1,1,1,1,1,1,2100,108.943164,34.256609,30.88,962['永宁门'],179['朱雀门'],4,16,0
4,1,9,恒大雅苑,https://xa.lianjia.com/zufang/XA1652556606010818560.html,157,2,5,0,0,1,1,1,1,1,1,1,1,2500,109.035348,34.512044,15.92,900['泾环北路'],400['北城新天地'],0,0,0
4,1,7,天琴湾,https://xa.lianjia.com/zufang/XA1652559102523473920.html,120,3,0,2,0,0,0,0,0,0,0,0,1,4800,108.855563,34.169117,40,355['郭杜西'],126['西太路创汇路口'],0,1,0
2,1,9,泾渭上城,https://xa.lianjia.com/zufang/XA1652565295992143872.html,45.2,2,0,0,0,1,1,1,1,0,0,0,1,1100,108.993619,34.45011,24.34,4200['未央湖'],100['马家湾十字(泾渭街办)'],1,3,0
3,1,9,滨江翡翠城,https://xa.lianjia.com/zufang/XA1652569247022317568.html,118,3,0,0,0,1,1,1,1,0,1,1,1,1300,109.004301,34.451669,11.02,3700['泾渭'],200['龙凤园东门'],4,1,0
2,1,2,高山流水星币传说,https://xa.lianjia.com/zufang/XA1652569543807074304.html,85.27,3,4,0,0,0,1,1,0,1,0,0,1,3000,109.001812,34.263249,35.18,400['长乐公园'],200['东二环互助路口'],2,27,2
1,1,1,皇城壹號,https://xa.lianjia.com/zufang/XA1652575389819600896.html,42,1,5,0,0,1,1,1,1,1,1,1,1,1800,108.970098,34.272012,42.86,454['五路口'],50['民乐园'],2,7,8
1,1,1,民乐园万达小区,https://xa.lianjia.com/zufang/XA1652576174536130560.html,54,3,5,0,0,1,1,1,1,1,1,1,1,2200,108.970864,34.27444,40.74,227['五路口'],176['五路口'],7,9,7
1,1,1,新城国际,https://xa.lianjia.com/zufang/XA1652579513109839872.html,72.79,1,3,0,0,1,1,1,1,1,1,1,1,1800,108.963474,34.269828,24.73,672['大差市'],81['新城广场'],2,6,1
2,1,6,柴马新雅居,https://xa.lianjia.com/zufang/XA1652581700384849920.html,65,3,5,0,0,0,0,1,0,0,0,0,1,2500,109.082511,34.296807,38.46,"1400['纺织城', '纺织城', '纺织城']",200['铁一中滨河校区'],0,11,0
2,1,6,东方罗马花园,https://xa.lianjia.com/zufang/XA1652583935135186944.html,32.18,3,5,0,0,0,0,0,0,0,0,0,1,1800,109.019107,34.308617,55.94,300['苏王村'],200['东方罗马花园'],0,2,0
3,1,9,恒大雅苑,https://xa.lianjia.com/zufang/XA1652584620840976384.html,123.31,3,0,0,0,0,0,0,0,0,0,0,1,2000,109.035348,34.512044,16.22,900['泾环北路'],400['北城新天地'],0,0,0
1,1,1,尚平路2号,https://xa.lianjia.com/zufang/XA1652591893776695296.html,45,3,1,0,0,1,1,1,0,0,0,0,1,1200,108.962726,34.280497,26.67,767['五路口'],81['西八路'],13,16,0
4,1,7,天地源龙湖春江天境,https://xa.lianjia.com/zufang/XA1652591981584449536.html,195,3,3,0,0,1,1,1,1,1,1,1,1,6000,108.764888,34.146578,30.77,nan,768['首创奥特莱斯'],0,1,0
3,1,1,东方社区101街坊,https://xa.lianjia.com/zufang/XA1652592024395710464.html,131,2,0,0,0,0,0,0,0,0,0,0,1,2600,109.015761,34.255893,19.85,201['公园南路'],99['咸宁路公园南路口'],8,11,0
3,1,9,水半湾,https://xa.lianjia.com/zufang/XA1652596880393109504.html,96,1,5,0,0,0,0,0,0,0,0,1,1,1500,109.033556,34.44992,15.63,1200['泾渭'],"500['泾渭九路', '陈家滩村']",0,0,0
1,1,7,西安航天城A区,https://xa.lianjia.com/zufang/XA1652603446185951232.html,29.1,0,5,0,0,1,1,1,1,1,1,1,1,400,108.973895,34.16735,13.75,700['飞天路'],"200['航天管委会', '航天管委会', '航天管委会']",0,0,0
3,1,10,蓝光长岛国际社区,https://xa.lianjia.com/zufang/XA1652604963597058048.html,131,1,0,0,0,1,1,1,1,1,1,1,1,2400,109.176263,34.392905,18.32,nan,357['铂悦山'],0,0,0
2,1,2,东新花园（城东）,https://xa.lianjia.com/zufang/XA1652605349712101376.html,77,3,0,0,0,0,0,1,0,0,0,1,0,1700,109.000124,34.249578,22.08,400['延兴门'],300['新安医院'],4,10,0
1,1,6,西安华南城,https://xa.lianjia.com/zufang/XA1652606414629109760.html,38,2,5,0,0,0,0,1,0,0,0,0,1,1500,109.070995,34.369382,39.47,"600['港务大道', '港务大道']",200['港务区管委会南门'],0,0,0
3,1,2,伊顿公馆西区,https://xa.lianjia.com/zufang/XA1652606627787833344.html,143,2,0,0,0,1,0,1,1,0,0,0,1,8000,108.924327,34.244383,55.94,595['边家村'],281['西工大'],3,21,0
3,1,7,融创天朗南长安街壹号,https://xa.lianjia.com/zufang/XA1652607018034266112.html,125,2,9,0,0,1,1,1,1,1,1,1,1,2800,108.891643,34.178877,22.4,nan,275['西部大道沈家桥三路口'],0,3,0
2,1,9,天湖名郡,https://xa.lianjia.com/zufang/XA1652607700862763008.html,60,1,5,0,0,0,0,0,0,0,0,0,0,1100,109.034132,34.447131,18.33,1300['泾渭'],"800['泾渭九路', '陈家滩村']",0,0,0
2,1,6,合能十里锦绣一期,https://xa.lianjia.com/zufang/XA1652609297906925568.html,76,1,5,0,0,1,1,1,1,1,1,1,1,2300,109.061751,34.235765,30.26,"1000['雁鸣湖', '雁鸣湖']",100['三殿村'],1,4,1
3,1,2,宏信国际花园,https://xa.lianjia.com/zufang/XA1652610960415784960.html,130,1,0,0,0,1,1,1,1,1,1,1,1,4500,108.9572,34.256363,34.62,500['永宁门'],400['文昌门'],2,6,1
1,1,2,紫玉兰庭,https://xa.lianjia.com/zufang/XA1652612217729712128.html,56,1,3,0,0,1,1,1,1,1,1,1,1,2050,108.964237,34.249497,36.61,"400['文艺路', '文艺路']","300['友谊路测绘西路口', '明胜路东口']",0,22,5
2,1,1,民乐园万达小区,https://xa.lianjia.com/zufang/XA1652613341295673344.html,90,2,9,0,0,1,1,1,1,1,1,0,1,3000,108.970864,34.27444,33.33,227['五路口'],176['五路口'],7,9,7
2,1,1,福锦苑,https://xa.lianjia.com/zufang/XA1652613406022172672.html,88,2,5,0,0,1,0,1,1,0,0,0,1,1800,109.034334,34.255571,20.45,154['卫星测控中心'],162['安装四处'],4,11,1
2,1,2,煤炭工业西安设计研究院住宅区,https://xa.lianjia.com/zufang/XA1652615650201305088.html,87,3,0,0,0,1,1,1,1,1,1,1,1,2400,108.987144,34.243088,27.59,"900['太乙路', '太乙路', '雁翔路北口', '雁翔路北口']","100['南二环经九路口', '南二环经九路口']",21,13,0
2,1,2,李家村万达广场,https://xa.lianjia.com/zufang/XA1652615661496565760.html,80,2,5,0,0,1,1,1,1,1,1,1,1,2600,108.968448,34.249853,32.5,"300['建筑科技大学·李家村', '建筑科技大学·李家村']","200['李家村', '明胜路东口']",4,14,7
2,1,2,景寓学府3号院,https://xa.lianjia.com/zufang/XA1652620356424302592.html,90,1,5,0,0,1,1,1,1,1,1,1,1,2800,108.946974,34.263047,31.11,319['广济街'],158['五味什字'],16,12,3
2,1,7,凤鸣,https://xa.lianjia.com/zufang/XA1652622609822515200.html,93,2,6,0,0,1,1,1,1,1,1,1,1,2200,108.91358,34.16329,23.66,288['邮电学院'],141['长安区政府'],0,5,0
2,1,1,天时新苑,https://xa.lianjia.com/zufang/XA1652624778667753472.html,86.39,2,6,0,0,1,1,1,0,0,0,0,1,2500,109.009966,34.287084,28.94,813['胡家庙'],304['兴工路东站路口'],2,2,0
2,1,6,京都国际,https://xa.lianjia.com/zufang/XA1652625746000084992.html,90,3,2,0,0,1,1,1,1,1,1,0,1,3500,109.062945,34.283147,38.89,"200['半坡', '半坡']",100['堡子村'],0,2,1
3,1,7,融发心园,https://xa.lianjia.com/zufang/XA1652625972886765568.html,103,1,0,0,0,1,0,1,1,1,0,0,1,3000,108.88529,34.169497,29.13,457['樱花广场'],142['融发心园'],0,4,0
3,1,2,征稽家属院,https://xa.lianjia.com/zufang/XA1652627612549251072.html,70.15,1,5,0,0,1,1,1,1,0,1,1,1,1600,109.002239,34.257206,22.81,"100['咸宁路', '咸宁路']",100['东二环咸宁路口'],2,17,2
3,1,6,招商城市主场,https://xa.lianjia.com/zufang/XA1652629639316635648.html,90,3,0,2,0,1,1,1,1,1,1,1,1,3000,109.052148,34.406252,33.33,600['保税区'],500['保税区公交调度站'],0,0,0
2,1,2,学府首座南沙社区,https://xa.lianjia.com/zufang/XA1652632626353143808.html,68,3,5,0,0,1,1,1,1,1,1,1,1,2100,108.99944,34.250486,30.88,400['延兴门'],"400['信号厂', '新安医院']",6,14,0
3,1,7,大华锦绣前城,https://xa.lianjia.com/zufang/XA1652632873246654464.html,96,3,5,0,0,1,1,1,1,0,1,0,0,2800,108.981874,34.1544,29.17,"800['东长安街', '东长安街']",200['神舟四路航创路口'],0,0,0
1,1,2,伊顿公馆东区,https://xa.lianjia.com/zufang/XA1652633896203845632.html,52,1,1,0,0,1,0,1,1,1,0,0,1,2500,108.928463,34.245644,48.08,205['边家村'],143['边家村'],2,8,0
3,1,2,西窑坊小区,https://xa.lianjia.com/zufang/XA1652634176333021184.html,90,3,0,0,0,1,1,1,1,1,1,1,1,1100,108.997319,34.272159,12.22,"600['通化门', '通化门']","300['兴庆路伞塔路口', '西京医院']",6,15,1
4,1,1,天时新苑,https://xa.lianjia.com/zufang/XA1652634189834485760.html,122.74,1,0,0,0,1,1,1,1,1,1,1,1,2000,109.009966,34.287084,16.29,813['胡家庙'],304['兴工路东站路口'],2,2,0
3,1,7,国色天香,https://xa.lianjia.com/zufang/XA1652635966294196224.html,104.43,1,0,0,0,1,1,1,1,1,0,1,1,2700,108.897393,34.165813,25.85,nan,237['茅坡路樱花一路口'],3,9,1
3,1,7,计生委家属院,https://xa.lianjia.com/zufang/XA1652636005544493056.html,80.17,2,0,0,0,1,1,1,1,1,1,1,1,1800,108.951369,34.153394,22.45,546['韦曲南'],176['西寨十字'],7,16,0
2,1,1,昆仑十六街坊,https://xa.lianjia.com/zufang/XA1652638984150450176.html,67,3,5,0,0,1,1,1,1,1,1,1,1,1500,109.01859,34.268673,22.39,591['韩森路'],355['十六街坊'],3,10,1
3,1,2,摩登主场,https://xa.lianjia.com/zufang/XA1652639604492206080.html,102,2,0,2,0,0,0,0,0,0,0,0,1,3500,108.955377,34.244081,34.31,400['南稍门'],"300['草场坡', '西安宾馆', '西安宾馆', '西安宾馆']",5,6,0
2,1,2,粉巷一号,https://xa.lianjia.com/zufang/XA1652641260013355008.html,113,2,1,0,0,1,1,1,1,1,0,1,1,6500,108.945915,34.26194,57.52,412['广济街'],46['五味什字'],11,12,3
2,1,2,合能朱阙,https://xa.lianjia.com/zufang/XA1652645311723601920.html,70,3,8,0,0,1,1,1,1,1,1,1,1,3000,108.944607,34.251461,42.86,656['省人民医院·黄雁村'],89['西后地'],3,18,0
1,1,9,水榭花都,https://xa.lianjia.com/zufang/XA1652646998634921984.html,21.35,3,3,0,0,1,1,1,1,1,1,1,1,800,109.01301,34.46155,37.47,3000['泾渭'],"200['泾河桥北', '泾河桥北']",0,0,0
2,1,3,御园温泉小区,https://xa.lianjia.com/zufang/XA1652647557152636928.html,83,3,0,0,0,0,0,0,0,0,0,0,1,1600,108.912993,34.29722,19.28,681['小白杨'],185['梨园路御园小区'],2,5,0
2,1,3,宏林尚品,https://xa.lianjia.com/zufang/XA1652648151519068160.html,85,2,5,0,0,1,0,1,1,1,0,0,0,2500,108.930776,34.298159,29.41,453['红庙坡'],132['鸵鸟王大厦'],14,12,0
3,1,1,唐韵三坊,https://xa.lianjia.com/zufang/XA1652649486939324416.html,95,3,4,0,0,0,0,0,0,0,0,0,1,2600,109.009953,34.286109,27.37,766['胡家庙'],289['百禾小区'],2,1,0
3,1,2,西安光机所北生活区,https://xa.lianjia.com/zufang/XA1652649543453376512.html,61,2,0,0,0,0,0,0,0,0,0,0,1,2800,108.928829,34.247263,45.9,107['边家村'],145['边家村'],7,12,0
3,1,1,兴盛社区,https://xa.lianjia.com/zufang/XA1652650401431814144.html,56.77,3,0,0,0,1,1,1,1,1,1,1,1,2000,108.961383,34.277458,35.23,727['北大街'],215['北新街南口'],21,20,1
1,1,2,东泰城市之光北区,https://xa.lianjia.com/zufang/XA1652652773545607168.html,27.75,0,3,0,0,1,1,1,1,1,1,1,1,1050,108.934809,34.250256,37.84,552['省人民医院·黄雁村'],385['张家村'],8,18,1
3,1,1,家天下,https://xa.lianjia.com/zufang/XA1652653434337230848.html,135.37,1,9,0,0,1,1,1,1,1,1,1,1,2800,109.029254,34.275555,20.68,600['万寿路'],129['长乐东路西段'],1,3,0
2,1,3,西电西容劳动路小区,https://xa.lianjia.com/zufang/XA1652653564901720064.html,78,1,0,0,0,1,1,1,1,1,1,1,1,1600,108.91558,34.274277,20.51,139['劳动路'],111['大庆路劳动路口'],7,7,0
2,1,7,茅坡新城,https://xa.lianjia.com/zufang/XA1652653643360370688.html,90,2,9,0,0,0,0,1,0,0,0,0,1,2200,108.90217,34.171582,24.44,nan,76['万科城北门'],2,9,0
2,1,1,天伦,https://xa.lianjia.com/zufang/XA1652654934660743168.html,70,2,7,0,0,1,1,1,1,1,1,1,1,2300,108.967391,34.272724,32.86,410['五路口'],205['民乐园'],4,7,8
2,1,1,和润坊,https://xa.lianjia.com/zufang/XA1652655259027243008.html,67.03,1,3,0,0,0,0,0,0,0,0,0,1,2100,109.010828,34.288264,31.33,948['胡家庙'],201['兴工路东站路口'],2,2,0
1,1,3,上城小区,https://xa.lianjia.com/zufang/XA1652655461259804672.html,42,1,3,0,0,1,1,1,1,1,1,1,1,2300,108.919707,34.262933,54.76,640['大唐西市'],278['西稍门'],8,8,1
3,1,6,御锦城繁花里,https://xa.lianjia.com/zufang/XA1652658112240287744.html,88.55,2,5,0,0,1,1,1,1,1,1,1,1,2000,109.0487,34.285023,22.59,"600['浐河', '浐河']",200['御城路西口'],0,1,1
5,1,3,伟基大厦,https://xa.lianjia.com/zufang/XA1652658332843900928.html,1500,1,0,0,0,1,1,1,1,1,1,1,1,50000,108.900728,34.253179,33.33,573['丰庆公园'],183['丰登南路(军械厂)'],2,4,0
3,1,1,三联大厦,https://xa.lianjia.com/zufang/XA1652659454954438656.html,148.47,2,9,0,0,1,1,1,1,1,1,1,1,3500,108.954525,34.291767,23.57,488['安远门'],83['北稍门'],2,11,1
4,1,7,紫禁TIME,https://xa.lianjia.com/zufang/XA1652660695650533376.html,193,3,0,2,0,1,1,1,1,0,1,0,1,4800,108.982741,34.169043,24.87,200['飞天路'],200['神舟四路飞天路口'],0,1,0
1,1,3,宏府鹍翔九天,https://xa.lianjia.com/zufang/XA1652666423064920064.html,60,1,9,0,0,0,0,0,0,1,0,0,1,2000,108.875349,34.26209,33.33,512['汉城南路'],330['汉城路丰镐路口'],1,4,0
1,1,2,兰蒂斯城3期,https://xa.lianjia.com/zufang/XA1652666979430957056.html,52,1,1,0,0,0,0,0,0,0,0,0,1,2200,108.998026,34.252037,42.31,600['延兴门'],400['沙坡村'],4,18,0
2,1,2,长庆油田矿区事业部兴庆路小区,https://xa.lianjia.com/zufang/XA1652667511449059328.html,94,2,4,0,0,1,1,1,1,1,1,1,1,2800,108.997176,34.264924,29.79,538['长乐公园'],143['兴庆路互助路口'],3,10,1
